kinematic_point,s_regime,theta_in_regime,qOut_regime,electron_mass,s,sqrt_s,pIn,pOut,qOut,theta_in,phi_in,phi_in_electron,phiOut,Q2,xB,t,F1,F2,W2,y,theta_e_gamma_deg,aligned,unpolarized_purity,unpolarized_C_e_p,unpolarized_C_p_gamma,unpolarized_C_e_gamma,unpolarized_D_W,L_proton_purity,L_proton_C_e_p,L_proton_C_p_gamma,L_proton_C_e_gamma,L_proton_D_W,L_electron_purity,L_electron_C_e_p,L_electron_C_p_gamma,L_electron_C_e_gamma,L_electron_D_W,Tx_proton_purity,Tx_proton_C_e_p,Tx_proton_C_p_gamma,Tx_proton_C_e_gamma,Tx_proton_D_W,Ty_proton_purity,Ty_proton_C_e_p,Ty_proton_C_p_gamma,Ty_proton_C_e_gamma,Ty_proton_D_W,Tx_electron_purity,Tx_electron_C_e_p,Tx_electron_C_p_gamma,Tx_electron_C_e_gamma,Tx_electron_D_W,Ty_electron_purity,Ty_electron_C_e_p,Ty_electron_C_p_gamma,Ty_electron_C_e_gamma,Ty_electron_D_W,LL_purity,LL_C_e_p,LL_C_p_gamma,LL_C_e_gamma,LL_D_W,LTx_purity,LTx_C_e_p,LTx_C_p_gamma,LTx_C_e_gamma,LTx_D_W,LTy_purity,LTy_C_e_p,LTy_C_p_gamma,LTy_C_e_gamma,LTy_D_W,TxTx_purity,TxTx_C_e_p,TxTx_C_p_gamma,TxTx_C_e_gamma,TxTx_D_W,TxTy_purity,TxTy_C_e_p,TxTy_C_p_gamma,TxTy_C_e_gamma,TxTy_D_W
high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2228023006253963e+00,5.0000000000000000e-01,1.5707949999999999e+00,5.3996123733574564e+00,2.2580197197676632e+00,4.8105637508093704e+00,1.3472943810932598e+01,7.4445802102457115e-01,-1.7533090050261734e+01,2.7819083622139381e-03,6.1449058769935585e-04,5.5045543622204640e+00,8.7699430132553546e-01,7.2521812553026113e+00,True,4.8853575137103677e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,9.6496301112704386e-01,2.1976321924771275e-06,1.7296150295907601e-03,4.7274429435161333e-04,1.1534284282601304e+00,9.7707150113286845e-01,0.0000000000000000e+00,4.3162838912847790e-04,4.9903244353590706e-04,1.1541632846177183e+00,5.0723535141963416e-01,0.0000000000000000e+00,8.6037458164697992e-03,0.0000000000000000e+00,1.1497546245555097e+00,5.0487314019539586e-01,0.0000000000000000e+00,8.6361344781047955e-03,0.0000000000000000e+00,1.1497360871875122e+00,5.0000000095702335e-01,0.0000000000000000e+00,0.0000000000000000e+00,4.4982564627419445e-02,1.1293272384996449e+00,5.0000000065218198e-01,0.0000000000000000e+00,0.0000000000000000e+00,4.4982585728081594e-02,1.1293272268839276e+00,1.0000000000000002e+00,1.0786714559860350e-05,1.1003907914108673e-03,5.0083167151215077e-04,1.1537701025646168e+00,1.0000000000000000e+00,6.8716569703398969e-05,1.0160453905240811e-02,4.9977129959980285e-04,1.1485345301517149e+00,1.0000000000000000e+00,6.6406654720925628e-05,9.8877640029962389e-03,4.9962449210108400e-04,1.1486918480217825e+00,9.9999999999999978e-01,9.3847132591030213e-01,8.6036671166335316e-03,4.5028106164289677e-02,9.4517680042773111e-01,9.9999999999999956e-01,9.4083027319491641e-01,8.6366565613440263e-03,4.5020542017168812e-02,9.4583988160551091e-01
high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2228023006253963e+00,5.0000000000000000e-01,1.5707949999999999e+00,5.4977871437821380e+00,2.3561944901923439e+00,4.6142142099600090e+00,1.3259610283660930e+01,7.4140978269222135e-01,-1.6881376468573983e+01,3.0128686512857807e-03,6.8592032616162128e-04,5.5045543622204640e+00,8.6665637101098292e-01,7.2521812553026113e+00,True,4.8321815590932088e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,9.5123850266895549e-01,1.0699841072221742e-06,1.8956702896148299e-03,4.7871907942809432e-04,1.1533299081072808e+00,9.6643631008638420e-01,0.0000000000000000e+00,3.6831924780380231e-04,5.1834250555780122e-04,1.1541886856143608e+00,5.0759888436244749e-01,0.0000000000000000e+00,8.8609806347701939e-03,0.0000000000000000e+00,1.1496074153661253e+00,5.0759892478723900e-01,0.0000000000000000e+00,8.8609800268168760e-03,0.0000000000000000e+00,1.1496074157139962e+00,5.0000000086613117e-01,0.0000000000000000e+00,0.0000000000000000e+00,7.3110211735686770e-02,1.1140907297339482e+00,5.0000000086612639e-01,0.0000000000000000e+00,0.0000000000000000e+00,7.3110208700585391e-02,1.1140907313509656e+00,9.9999999999999978e-01,1.0917650841700945e-05,1.1613716101125278e-03,5.1669241252912872e-04,1.1537256925469546e+00,1.0000000000000000e+00,7.0537166882441886e-05,1.0403855497776934e-02,5.1787358613752932e-04,1.1483838607843775e+00,1.0000000000000002e+00,7.0537200746166319e-05,1.0403856100452817e-02,5.1787360539655935e-04,1.1483838604091401e+00,1.0000000000000002e+00,9.2815434015000620e-01,8.8614926649213145e-03,7.3064285484125122e-02,9.2382208096190221e-01,1.0000000000000000e+00,9.2815335573058655e-01,8.8608692976289392e-03,7.3064628344516158e-02,9.2382202588493112e-01
high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244175990631589e+00,5.0000000000000000e-01,1.5707949999999999e+00,5.4977871437821380e+00,2.3561944901923439e+00,4.7123889803846897e+00,1.3096325313663867e+01,7.3845173339055548e-01,-1.6893643679315652e+01,3.0082749878528096e-03,6.8447925304079068e-04,5.5183613598483179e+00,8.5941281730577634e-01,0.0000000000000000e+00,True,4.8233166954705414e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,9.4947733111978350e-01,0.0000000000000000e+00,0.0000000000000000e+00,4.0136839062950843e-04,1.1544688547447892e+00,9.6466333488692269e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.9802912371910218e-04,1.1544707819006181e+00,5.0759298383844198e-01,0.0000000000000000e+00,0.0000000000000000e+00,5.2166957926924606e-05,1.1546704205576681e+00,5.0759302413587781e-01,0.0000000000000000e+00,0.0000000000000000e+00,5.2167096359023724e-05,1.1546704204777485e+00,5.0000000210361095e-01,0.0000000000000000e+00,0.0000000000000000e+00,2.6584455207363661e-01,1.0244741365382128e+00,5.0000000210359996e-01,0.0000000000000000e+00,0.0000000000000000e+00,2.6584455206842672e-01,1.0244741365402512e+00,1.0000000000000002e+00,4.9490306100110561e-13,1.9038019581636438e-09,4.1034048802687383e-04,1.1544636757052533e+00,1.0000000000000002e+00,4.1139817450581116e-12,5.8121478658771654e-09,3.9447369481264888e-04,1.1544728304561336e+00,1.0000000000000000e+00,3.9168749993635339e-12,5.8123968668032057e-09,3.9447368404974518e-04,1.1544728304623151e+00,1.0000000000000000e+00,6.8544421083505114e-08,0.0000000000000000e+00,2.6580987094508107e-01,1.0244876613080849e+00,1.0000000000000000e+00,6.7529685956437753e-08,0.0000000000000000e+00,2.6580987084978103e-01,1.0244876620056935e+00
high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2228023006253963e+00,5.0000000000000000e-01,1.5707949999999999e+00,5.4977871437821380e+00,2.3561944901923439e+00,4.8105637508093704e+00,1.2951267811734663e+01,7.3687323024367624e-01,-1.6881376468573983e+01,3.0128686512857807e-03,6.8592032616162128e-04,5.5045543622204640e+00,8.5171440183924840e-01,7.2521812553026113e+00,True,4.8136526825782183e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,9.4757810911584761e-01,1.5415580751426465e-07,2.0297094429965515e-03,4.6178077251458910e-04,1.1532629681907636e+00,9.6273053472659131e-01,0.0000000000000000e+00,3.7891706763641827e-04,4.9777969945438629e-04,1.1541944358180380e+00,5.0757619364250706e-01,0.0000000000000000e+00,9.5530181325190113e-03,0.0000000000000000e+00,1.1492115714605158e+00,5.0757623375728889e-01,0.0000000000000000e+00,9.5530171576296424e-03,0.0000000000000000e+00,1.1492115720179528e+00,5.0000000089452845e-01,0.0000000000000000e+00,0.0000000000000000e+00,5.8772663400677695e-02,1.1217949937914855e+00,5.0000000089452390e-01,0.0000000000000000e+00,0.0000000000000000e+00,5.8772663413670781e-02,1.1217949937844447e+00,1.0000000000000000e+00,1.0874847415764055e-05,1.2378724068765627e-03,5.0017951573515631e-04,1.1536911257347882e+00,9.9999999999999978e-01,7.1528520510629183e-05,1.1199390068260857e-02,4.9802765729355092e-04,1.1479403662608194e+00,9.9999999999999978e-01,7.1528561454658519e-05,1.1199394461622813e-02,4.9802765003085093e-04,1.1479403637326744e+00,9.9999999999999978e-01,9.2358507061600670e-01,9.5529234584576048e-03,5.8815412600887372e-02,9.3128335369549098e-01,1.0000000000000000e+00,9.2358405872810945e-01,9.5534747719226987e-03,5.8815792696625450e-02,9.3128243744413786e-01
high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2228023006253963e+00,5.0000000000000000e-01,1.5707949999999999e+00,5.5959619142068195e+00,2.4543692606170264e+00,4.6142142099600090e+00,1.2715890536266876e+01,7.3330160879119899e-01,-1.6162321338305262e+01,3.3001971460008181e-03,7.7770107488190580e-04,5.5045543622204640e+00,8.4030825343615867e-01,7.2521812553026113e+00,True,4.7419347835449238e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,9.3009709303626165e-01,0.0000000000000000e+00,2.1843252887473364e-03,4.6529963606309382e-04,1.1531719246846808e+00,9.4838695483909541e-01,0.0000000000000000e+00,3.1137038888471110e-04,5.1895881673557373e-04,1.1542212066998301e+00,5.0736082456943121e-01,0.0000000000000000e+00,9.6318756320755098e-03,0.0000000000000000e+00,1.1491664829426402e+00,5.1092903910329168e-01,0.0000000000000000e+00,9.5839036651963576e-03,0.0000000000000000e+00,1.1491939115408396e+00,5.0000000075519169e-01,0.0000000000000000e+00,0.0000000000000000e+00,8.9316980086465325e-02,1.1055412925273960e+00,5.0000000111469745e-01,0.0000000000000000e+00,0.0000000000000000e+00,8.9316947746928263e-02,1.1055413094161564e+00,9.9999999999999967e-01,1.0972052465691159e-05,1.2952806896867795e-03,5.1683412636581785e-04,1.1536483414940364e+00,9.9999999999999989e-01,7.2100128921292699e-05,1.1185805006352530e-02,5.1889698228823505e-04,1.1479356807748700e+00,1.0000000000000004e+00,7.4718923587024431e-05,1.1528386652435890e-02,5.1888103929326863e-04,1.1477385865397094e+00,9.9999999999999989e-01,9.1009281216774718e-01,9.6323717694804349e-03,8.9276532506978354e-02,9.0792605426295525e-01,1.0000000000000000e+00,9.0640396511861343e-01,9.5838371492066449e-03,8.9267870759743989e-02,9.0698466725213900e-01
high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244175990631589e+00,5.0000000000000000e-01,1.5707949999999999e+00,5.5959619142068195e+00,2.4543692606170264e+00,4.7123889803846897e+00,1.2538492833023025e+01,7.2995781525626868e-01,-1.6174066015563739e+01,3.2952003696117243e-03,7.7607868186683115e-04,5.5183613598483188e+00,8.3238081072991676e-01,0.0000000000000000e+00,True,4.7301736994788229e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,9.2779833271221379e-01,0.0000000000000000e+00,0.0000000000000000e+00,4.4710887038396097e-04,1.1544424576734706e+00,9.4603473463030197e-01,0.0000000000000000e+00,0.0000000000000000e+00,4.4767418071085270e-04,1.1544421314374709e+00,5.0733931084128170e-01,0.0000000000000000e+00,0.0000000000000000e+00,5.8562739746137460e-05,1.1546667281557621e+00,5.1089709634228031e-01,0.0000000000000000e+00,0.0000000000000000e+00,7.1359061606756621e-05,1.1546593406758434e+00,5.0000000211910134e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.2852781226131983e-01,1.0016120874607342e+00,5.0000000314632387e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.2852781463599323e-01,1.0016120866590570e+00,1.0000000000000000e+00,1.4281204596179077e-12,2.8545797969920303e-09,4.6482606387520363e-04,1.1544322316634379e+00,1.0000000000000002e+00,6.1434999879470901e-12,1.6098799727772471e-08,4.4275338747310308e-04,1.1544449618932353e+00,1.0000000000000002e+00,6.4936729047730670e-12,1.6744103242148989e-08,4.4149193743824630e-04,1.1544456894968038e+00,1.0000000000000000e+00,8.8564298638862842e-08,9.2722797316005047e-09,3.2849340673334892e-01,1.0016236379868702e+00,9.9999999999999978e-01,8.7236681676062890e-08,1.0704549435484170e-08,3.2848588966910247e-01,1.0016261758916170e+00
high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2228023006253963e+00,5.0000000000000000e-01,1.5707949999999999e+00,5.5959619142068195e+00,2.4543692606170264e+00,4.8105637508093704e+00,1.2378809970281145e+01,7.2801453629690438e-01,-1.6162321338305262e+01,3.3001971460008181e-03,7.7770107488190580e-04,5.5045543622204640e+00,8.2397366484093593e-01,7.2521812553026113e+00,True,4.7175693308804684e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,9.2535779582065802e-01,0.0000000000000000e+00,2.3462015088431347e-03,4.4829419694142233e-04,1.1530884808583255e+00,9.4351386428782391e-01,0.0000000000000000e+00,3.2156142253421518e-04,4.9670423236366091e-04,1.1542281674681911e+00,5.0730697902321142e-01,0.0000000000000000e+00,1.0391496137835323e-02,0.0000000000000000e+00,1.1487323397299893e+00,5.1084909133222411e-01,0.0000000000000000e+00,1.0340224731002490e-02,0.0000000000000000e+00,1.1487616320511482e+00,5.0000000076244111e-01,0.0000000000000000e+00,0.0000000000000000e+00,7.3738112735595329e-02,1.1137563283571861e+00,5.0000000112582832e-01,0.0000000000000000e+00,0.0000000000000000e+00,7.3738082773204663e-02,1.1137563443082130e+00,1.0000000000000000e+00,1.0885097686278476e-05,1.3880823233898341e-03,4.9973978271909800e-04,1.1536047418241417e+00,1.0000000000000000e+00,7.2323734854824186e-05,1.2051473124384982e-02,4.9650390315224844e-04,1.1474544676811624e+00,9.9999999999999978e-01,7.4922066734732485e-05,1.2417059548351924e-02,4.9645243009809970e-04,1.1472444624922997e+00,9.9999999999999989e-01,9.0402917948773143e-01,1.0391412939640242e-02,7.3775867293854921e-02,9.1572794602334529e-01,1.0000000000000000e+00,9.0034700694328373e-01,1.0340601358650111e-02,7.3784318681612393e-02,9.1481139257596111e-01
high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2228023006253963e+00,5.0000000000000000e-01,1.5707949999999999e+00,5.6941366846315002e+00,2.5525440310417071e+00,4.6142142099600090e+00,1.2123655758450306e+01,7.2387095380529898e-01,-1.5382849553435584e+01,3.6571202577690798e-03,8.9596055602747581e-04,5.5045543622204640e+00,8.1160914579366605e-01,7.2521812553026113e+00,True,4.6264092908246357e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,9.0410023758814240e-01,0.0000000000000000e+00,2.4772401440455970e-03,4.4860496380480080e-04,1.1530128119357610e+00,9.2528185624252557e-01,0.0000000000000000e+00,2.5151348046898071e-04,5.1929475269522603e-04,1.1542555704645825e+00,5.0653786527953815e-01,0.0000000000000000e+00,1.0274684478055865e-02,0.0000000000000000e+00,1.1487990786775477e+00,5.1464375529724671e-01,0.0000000000000000e+00,1.0160246612235716e-02,0.0000000000000000e+00,1.1488644691440213e+00,5.0000000059678928e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0615238564715561e-01,1.0968432650637503e+00,5.0000000132561206e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0615230919692875e-01,1.0968433041317260e+00,1.0000000000000000e+00,1.0936785619618003e-05,1.4375605494763987e-03,5.1669762313418335e-04,1.1535663860677488e+00,1.0000000000000004e+00,7.1697285769145924e-05,1.1757818762953742e-02,5.1956502131688981e-04,1.1476089984384874e+00,1.0000000000000002e+00,7.7001418892205567e-05,1.2509917554725209e-02,5.1972751697201033e-04,1.1471767861852638e+00,1.0000000000000002e+00,8.8695440198848829e-01,1.0275146914563618e-02,1.0611909226420942e-01,8.9083673964659238e-01,1.0000000000000002e+00,8.7832863372091774e-01,1.0160240461506426e-02,1.0610259535468229e-01,8.8883831712624417e-01
high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244175990631589e+00,5.0000000000000000e-01,1.5707949999999999e+00,5.6941366846315002e+00,2.5525440310417071e+00,4.7123889803846897e+00,1.1933789993087926e+01,7.2010431250984019e-01,-1.5394027792753974e+01,3.6516260770513378e-03,8.9410589161340644e-04,5.5183613598483188e+00,8.0307751321165877e-01,0.0000000000000000e+00,True,4.6116593832322772e-01,0.0000000000000000e+00,0.0000000000000000e+00,7.5439654523279387e-14,1.1547005383792079e+00,9.0125948138784140e-01,0.0000000000000000e+00,0.0000000000000000e+00,4.8936661945279047e-04,1.1544180715785266e+00,9.2233187027893015e-01,0.0000000000000000e+00,0.0000000000000000e+00,4.9787459070062495e-04,1.1544131619246381e+00,5.0650415209705457e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.2304155807654991e-05,1.1546645681787406e+00,5.1456824316153504e-01,0.0000000000000000e+00,0.0000000000000000e+00,9.3244939689417672e-05,1.1546467058982584e+00,5.0000000196541206e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.9412719773494365e-01,9.8141054152402218e-01,5.0000000440216952e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.9412719971980326e-01,9.8141054097282310e-01,9.9999999999999989e-01,5.2936926399871149e-13,4.0481512401466695e-09,5.2074237403906918e-04,1.1543999635924835e+00,9.9999999999999989e-01,9.8590229081787146e-12,2.6869043320962391e-08,4.9164442356091265e-04,1.1544167416106523e+00,9.9999999999999967e-01,9.1445965441433440e-12,2.8832406627958980e-08,4.8791364592849307e-04,1.1544188933873847e+00,9.9999999999999978e-01,1.1069480188038567e-07,1.9782341182711165e-08,3.9409565300287469e-01,9.8141921338900040e-01,9.9999999999999944e-01,1.1163625246446429e-07,2.0694094008629022e-08,3.9407998996598692e-01,9.8142356236395745e-01
high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2228023006253963e+00,5.0000000000000000e-01,1.5707949999999999e+00,5.6941366846315002e+00,2.5525440310417071e+00,4.8105637508093704e+00,1.1761083368522533e+01,7.1776098013832612e-01,-1.5382849553435584e+01,3.6571202577690798e-03,8.9596055602747581e-04,5.5045543622204640e+00,7.9403924879252130e-01,7.2521812553026113e+00,True,4.5960849145425775e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,8.9828526315515300e-01,0.0000000000000000e+00,2.6698383133216819e-03,4.3207438147251559e-04,1.1529114295838880e+00,9.1921698100979010e-01,0.0000000000000000e+00,2.6082082755045886e-04,4.9587422857205906e-04,1.1542637135900060e+00,5.0646073158501759e-01,0.0000000000000000e+00,1.1104397054326103e-02,0.0000000000000000e+00,1.1483252057793436e+00,5.1447098816834536e-01,0.0000000000000000e+00,1.0981444356375932e-02,0.0000000000000000e+00,1.1483954021350764e+00,5.0000000058926308e-01,0.0000000000000000e+00,0.0000000000000000e+00,8.9526910175243377e-02,1.1054316746917776e+00,5.0000000130946254e-01,0.0000000000000000e+00,0.0000000000000000e+00,8.9526838083548915e-02,1.1054317123304540e+00,1.0000000000000000e+00,1.0794444346818470e-05,1.5489863794674904e-03,4.9953979334499638e-04,1.1535121245681741e+00,1.0000000000000000e+00,7.1143098780723096e-05,1.2690606748611818e-02,4.9531842911568137e-04,1.1470913408265810e+00,1.0000000000000000e+00,7.6346779726795355e-05,1.3493149650257680e-02,4.9498609062683741e-04,1.1466311551235921e+00,9.9999999999999978e-01,8.7924438446717745e-01,1.1104346114676287e-02,8.9558074365931051e-02,8.9889130018046159e-01,1.0000000000000002e+00,8.7066452198064392e-01,1.0981740229324488e-02,8.9573610948961546e-02,8.9698062559201541e-01
high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2228023006253963e+00,5.0000000000000000e-01,1.5707949999999999e+00,5.7923114550561809e+00,2.6507188014663878e+00,4.6142142099600090e+00,1.1488609494870051e+01,7.1298835973982111e-01,-1.4550467853355855e+01,4.1011113666362467e-03,1.0492464377267416e-03,5.5045543622204640e+00,7.8083543617862994e-01,7.2521812553026113e+00,True,4.4861667553148077e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1547005383792515e+00,8.7355285153454354e-01,0.0000000000000000e+00,2.7647874452312979e-03,4.2860020735374502e-04,1.1528587558229506e+00,8.9723334917491870e-01,0.0000000000000000e+00,1.9025224739319883e-04,5.1928353112822706e-04,1.1542909474997807e+00,5.0526214546196746e-01,0.0000000000000000e+00,1.0778349592255274e-02,0.0000000000000000e+00,1.1485113727619731e+00,5.1841835406645065e-01,0.0000000000000000e+00,1.0579838615485138e-02,0.0000000000000000e+00,1.1486247493551363e+00,5.0000000042243697e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.2321263116585228e-01,1.0882238637297976e+00,5.0000000146560575e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.2321249327771922e-01,1.0882239325905092e+00,1.0000000000000002e+00,1.0792644055473361e-05,1.5858281836477145e-03,5.1625350835770363e-04,1.1534812304658939e+00,9.9999999999999978e-01,6.9481603602275090e-05,1.2109323432537905e-02,5.1977669221186552e-04,1.1474096050401359e+00,1.0000000000000004e+00,7.7196219320505033e-05,1.3300778252861821e-02,5.2031102198010120e-04,1.1467255440569601e+00,1.0000000000000002e+00,8.5829891247849643e-01,1.0778755518119076e-02,1.2318734612996600e-01,8.7308741914926513e-01,1.0000000000000004e+00,8.4377267001166945e-01,1.0579885656209726e-02,1.2316528499852329e-01,8.7017823031416053e-01
high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244175990631589e+00,5.0000000000000000e-01,1.5707949999999999e+00,5.7923114550561809e+00,2.6507188014663878e+00,4.7123889803846897e+00,1.1288040412771338e+01,7.0875581364965856e-01,-1.4561041205384278e+01,4.0950108674667231e-03,1.0470953281784565e-03,5.5183613598483188e+00,7.7178513152491468e-01,0.0000000000000000e+00,True,4.4685773943205309e-01,0.0000000000000000e+00,0.0000000000000000e+00,5.4956039718945249e-15,1.1547005383792484e+00,8.7021245426884430e-01,0.0000000000000000e+00,0.0000000000000000e+00,5.2709688595124727e-04,1.1543962990743366e+00,8.9371547139981744e-01,0.0000000000000000e+00,0.0000000000000000e+00,5.4907941650653429e-04,1.1543836142863704e+00,5.0522270801314906e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.2605545792602846e-05,1.1546643941820198e+00,5.1828031658210150e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.1712693858690384e-04,1.1546329190702143e+00,5.0000000165868508e-01,0.0000000000000000e+00,0.0000000000000000e+00,4.6105210215083386e-01,9.6496955290305630e-01,5.0000000580562443e-01,0.0000000000000000e+00,0.0000000000000000e+00,4.6105209847568934e-01,9.6496955368615178e-01,1.0000000000000002e+00,0.0000000000000000e+00,5.5104801853419214e-09,5.7844030574922048e-04,1.1543666691472925e+00,1.0000000000000000e+00,1.4771944481146062e-11,3.7739351349226503e-08,5.4185274653989815e-04,1.1543877625261725e+00,9.9999999999999967e-01,1.4510235353215468e-11,4.1722760652889348e-08,5.3407138066797729e-04,1.1543922503818431e+00,9.9999999999999989e-01,1.3649389312000775e-07,3.0102975617004849e-08,4.6102565169529403e-01,9.6497507418492745e-01,1.0000000000000004e+00,1.3557685495026707e-07,3.0252786767507682e-08,4.6100262181208240e-01,9.6497998276061014e-01
